algorithm,seed,iteration,PTNR,gain,null_depth,lr_step,offset_changes
One-Shot SA + Freeze,2,149,24.414080836131163,14.541104299163287,-9.872976536967874,0.2,9
One-Shot SA + Freeze,2,150,24.414080836131163,14.541104299163287,-9.872976536967874,0.2,9
One-Shot SA + Freeze,3,1,22.48131382613989,31.12715718763566,8.645843361495773,0.05,1
One-Shot SA + Freeze,3,2,23.961120600180713,30.38253397378227,6.421413373601557,0.025,2
One-Shot SA + Freeze,3,3,23.961120600180713,30.38253397378227,6.421413373601557,0.027500000000000004,2
One-Shot SA + Freeze,3,4,24.271608459390627,30.35704289461107,6.085434435220442,0.013750000000000002,3
One-Shot SA + Freeze,3,5,24.11219760848014,29.797814191228973,5.685616582748832,0.015125000000000003,4
One-Shot SA + Freeze,3,6,22.621518455029896,28.297358095378055,5.675839640348158,0.016637500000000003,5
One-Shot SA + Freeze,3,7,22.621518455029896,28.297358095378055,5.675839640348158,0.018301250000000005,5
One-Shot SA + Freeze,3,8,22.621518455029896,28.297358095378055,5.675839640348158,0.009150625000000003,5
One-Shot SA + Freeze,3,9,20.680509077034497,28.431703379140295,7.751194302105799,0.004575312500000001,6
One-Shot SA + Freeze,3,10,20.680509077034497,28.431703379140295,7.751194302105799,0.0022876562500000006,6
One-Shot SA + Freeze,3,11,20.680509077034497,28.431703379140295,7.751194302105799,0.002516421875000001,6
One-Shot SA + Freeze,3,12,20.680509077034497,28.431703379140295,7.751194302105799,0.002768064062500001,6
One-Shot SA + Freeze,3,13,20.680509077034497,28.431703379140295,7.751194302105799,0.0030448704687500014,6
One-Shot SA + Freeze,3,14,20.680509077034497,28.431703379140295,7.751194302105799,0.0033493575156250018,6
One-Shot SA + Freeze,3,15,20.680509077034497,28.431703379140295,7.751194302105799,0.003684293267187502,6
One-Shot SA + Freeze,3,16,20.680509077034497,28.431703379140295,7.751194302105799,0.004052722593906252,6
One-Shot SA + Freeze,3,17,20.680509077034497,28.431703379140295,7.751194302105799,0.0044579948532968774,6
One-Shot SA + Freeze,3,18,20.680509077034497,28.431703379140295,7.751194302105799,0.0049037943386265655,6
One-Shot SA + Freeze,3,19,20.680509077034497,28.431703379140295,7.751194302105799,0.005394173772489222,6
One-Shot SA + Freeze,3,20,20.680509077034497,28.431703379140295,7.751194302105799,0.005933591149738145,6
One-Shot SA + Freeze,3,21,20.680509077034497,28.431703379140295,7.751194302105799,0.00652695026471196,6
One-Shot SA + Freeze,3,22,20.680509077034497,28.431703379140295,7.751194302105799,0.007179645291183157,6
One-Shot SA + Freeze,3,23,20.680509077034497,28.431703379140295,7.751194302105799,0.007897609820301472,6
One-Shot SA + Freeze,3,24,20.680509077034497,28.431703379140295,7.751194302105799,0.008687370802331621,6
One-Shot SA + Freeze,3,25,20.680509077034497,28.431703379140295,7.751194302105799,0.009556107882564785,6
One-Shot SA + Freeze,3,26,20.680509077034497,28.431703379140295,7.751194302105799,0.010511718670821265,6
One-Shot SA + Freeze,3,27,20.680509077034497,28.431703379140295,7.751194302105799,0.011562890537903391,6
One-Shot SA + Freeze,3,28,20.680509077034497,28.431703379140295,7.751194302105799,0.012719179591693731,6
One-Shot SA + Freeze,3,29,20.680509077034497,28.431703379140295,7.751194302105799,0.013991097550863106,6
One-Shot SA + Freeze,3,30,20.680509077034497,28.431703379140295,7.751194302105799,0.015390207305949418,6
One-Shot SA + Freeze,3,31,20.680509077034497,28.431703379140295,7.751194302105799,0.016929228036544362,6
One-Shot SA + Freeze,3,32,20.680509077034497,28.431703379140295,7.751194302105799,0.0186221508401988,6
One-Shot SA + Freeze,3,33,20.680509077034497,28.431703379140295,7.751194302105799,0.02048436592421868,6
One-Shot SA + Freeze,3,34,20.680509077034497,28.431703379140295,7.751194302105799,0.02253280251664055,6
One-Shot SA + Freeze,3,35,20.680509077034497,28.431703379140295,7.751194302105799,0.02478608276830461,6
One-Shot SA + Freeze,3,36,20.680509077034497,28.431703379140295,7.751194302105799,0.02726469104513507,6
One-Shot SA + Freeze,3,37,20.680509077034497,28.431703379140295,7.751194302105799,0.029991160149648578,6
One-Shot SA + Freeze,3,38,20.680509077034497,28.431703379140295,7.751194302105799,0.03299027616461344,6
One-Shot SA + Freeze,3,39,20.680509077034497,28.431703379140295,7.751194302105799,0.03628930378107479,6
One-Shot SA + Freeze,3,40,20.680509077034497,28.431703379140295,7.751194302105799,0.039918234159182275,6
One-Shot SA + Freeze,3,41,20.680509077034497,28.431703379140295,7.751194302105799,0.043910057575100504,6
One-Shot SA + Freeze,3,42,20.680509077034497,28.431703379140295,7.751194302105799,0.048301063332610555,6
One-Shot SA + Freeze,3,43,20.680509077034497,28.431703379140295,7.751194302105799,0.053131169665871614,6
One-Shot SA + Freeze,3,44,20.680509077034497,28.431703379140295,7.751194302105799,0.05844428663245878,6
One-Shot SA + Freeze,3,45,20.680509077034497,28.431703379140295,7.751194302105799,0.06428871529570467,6
One-Shot SA + Freeze,3,46,20.680509077034497,28.431703379140295,7.751194302105799,0.07071758682527514,6
One-Shot SA + Freeze,3,47,20.680509077034497,28.431703379140295,7.751194302105799,0.07778934550780266,6
One-Shot SA + Freeze,3,48,20.680509077034497,28.431703379140295,7.751194302105799,0.08556828005858293,6
One-Shot SA + Freeze,3,49,20.680509077034497,28.431703379140295,7.751194302105799,0.09412510806444123,6
One-Shot SA + Freeze,3,50,20.680509077034497,28.431703379140295,7.751194302105799,0.10353761887088536,6
One-Shot SA + Freeze,3,51,20.680509077034497,28.431703379140295,7.751194302105799,0.1138913807579739,6
One-Shot SA + Freeze,3,52,20.680509077034497,28.431703379140295,7.751194302105799,0.1252805188337713,6
One-Shot SA + Freeze,3,53,20.680509077034497,28.431703379140295,7.751194302105799,0.13780857071714844,6
One-Shot SA + Freeze,3,54,20.680509077034497,28.431703379140295,7.751194302105799,0.1515894277888633,6
One-Shot SA + Freeze,3,55,20.680509077034497,28.431703379140295,7.751194302105799,0.16674837056774966,6
One-Shot SA + Freeze,3,56,20.680509077034497,28.431703379140295,7.751194302105799,0.18342320762452463,6
One-Shot SA + Freeze,3,57,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,58,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,59,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,60,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,61,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,62,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,63,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,64,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,65,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,66,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,67,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,68,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,69,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,70,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,71,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,72,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,73,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,74,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,75,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,76,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,77,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,78,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,79,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,80,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,81,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,82,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,83,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,84,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,85,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,86,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,87,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,88,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,89,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,90,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,91,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,92,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,93,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,94,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,95,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,96,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,97,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,98,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,99,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,100,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,101,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,102,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,103,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,104,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,105,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,106,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,107,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,108,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,109,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,110,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,111,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,112,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,113,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,114,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,115,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,116,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,117,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,118,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,119,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,120,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,121,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,122,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,123,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,124,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,125,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,126,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,127,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,128,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,129,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,130,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,131,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,132,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,133,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,134,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,135,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,136,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,137,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,138,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,139,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,140,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,141,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,142,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,143,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,144,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,145,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,146,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,147,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,148,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,149,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,3,150,20.680509077034497,28.431703379140295,7.751194302105799,0.2,6
One-Shot SA + Freeze,4,1,28.69052943603313,33.52377394916345,4.833244513130319,0.05,1
One-Shot SA + Freeze,4,2,27.11946249445835,33.424430747360006,6.304968252901656,0.025,2
One-Shot SA + Freeze,4,3,27.11946249445835,33.424430747360006,6.304968252901656,0.0125,2
One-Shot SA + Freeze,4,4,32.15994657518678,32.49126878004107,0.3313222048542892,0.00625,3
One-Shot SA + Freeze,4,5,32.15994657518678,32.49126878004107,0.3313222048542892,0.003125,3
One-Shot SA + Freeze,4,6,32.15994657518678,32.49126878004107,0.3313222048542892,0.0034375000000000005,3
One-Shot SA + Freeze,4,7,32.30487978028524,32.12556308771902,-0.17931669256621893,0.0037812500000000008,4
One-Shot SA + Freeze,4,8,32.30487978028524,32.12556308771902,-0.17931669256621893,0.004159375000000001,4
One-Shot SA + Freeze,4,9,32.30487978028524,32.12556308771902,-0.17931669256621893,0.004575312500000001,4
One-Shot SA + Freeze,4,10,32.30487978028524,32.12556308771902,-0.17931669256621893,0.0022876562500000006,4
One-Shot SA + Freeze,4,11,32.30487978028524,32.12556308771902,-0.17931669256621893,0.002516421875000001,4
One-Shot SA + Freeze,4,12,32.30487978028524,32.12556308771902,-0.17931669256621893,0.002768064062500001,4
One-Shot SA + Freeze,4,13,32.30487978028524,32.12556308771902,-0.17931669256621893,0.0030448704687500014,4
One-Shot SA + Freeze,4,14,32.30487978028524,32.12556308771902,-0.17931669256621893,0.0033493575156250018,4
One-Shot SA + Freeze,4,15,32.30487978028524,32.12556308771902,-0.17931669256621893,0.003684293267187502,4
One-Shot SA + Freeze,4,16,32.30487978028524,32.12556308771902,-0.17931669256621893,0.004052722593906252,4
One-Shot SA + Freeze,4,17,32.30487978028524,32.12556308771902,-0.17931669256621893,0.0044579948532968774,4
One-Shot SA + Freeze,4,18,32.30487978028524,32.12556308771902,-0.17931669256621893,0.0049037943386265655,4
One-Shot SA + Freeze,4,19,32.30487978028524,32.12556308771902,-0.17931669256621893,0.005394173772489222,4
One-Shot SA + Freeze,4,20,32.30487978028524,32.12556308771902,-0.17931669256621893,0.005933591149738145,4
One-Shot SA + Freeze,4,21,32.30487978028524,32.12556308771902,-0.17931669256621893,0.00652695026471196,4
One-Shot SA + Freeze,4,22,32.30487978028524,32.12556308771902,-0.17931669256621893,0.007179645291183157,4
One-Shot SA + Freeze,4,23,32.30487978028524,32.12556308771902,-0.17931669256621893,0.007897609820301472,4
One-Shot SA + Freeze,4,24,32.30487978028524,32.12556308771902,-0.17931669256621893,0.008687370802331621,4
One-Shot SA + Freeze,4,25,32.30487978028524,32.12556308771902,-0.17931669256621893,0.009556107882564785,4
One-Shot SA + Freeze,4,26,32.30487978028524,32.12556308771902,-0.17931669256621893,0.010511718670821265,4
One-Shot SA + Freeze,4,27,32.30487978028524,32.12556308771902,-0.17931669256621893,0.011562890537903391,4
One-Shot SA + Freeze,4,28,32.30487978028524,32.12556308771902,-0.17931669256621893,0.012719179591693731,4
One-Shot SA + Freeze,4,29,32.30487978028524,32.12556308771902,-0.17931669256621893,0.013991097550863106,4
One-Shot SA + Freeze,4,30,32.30487978028524,32.12556308771902,-0.17931669256621893,0.015390207305949418,4
One-Shot SA + Freeze,4,31,32.30487978028524,32.12556308771902,-0.17931669256621893,0.016929228036544362,4
One-Shot SA + Freeze,4,32,32.30487978028524,32.12556308771902,-0.17931669256621893,0.0186221508401988,4
One-Shot SA + Freeze,4,33,32.30487978028524,32.12556308771902,-0.17931669256621893,0.02048436592421868,4
One-Shot SA + Freeze,4,34,32.30487978028524,32.12556308771902,-0.17931669256621893,0.02253280251664055,4
One-Shot SA + Freeze,4,35,32.30487978028524,32.12556308771902,-0.17931669256621893,0.02478608276830461,4
One-Shot SA + Freeze,4,36,32.30487978028524,32.12556308771902,-0.17931669256621893,0.02726469104513507,4
One-Shot SA + Freeze,4,37,32.30487978028524,32.12556308771902,-0.17931669256621893,0.029991160149648578,4
One-Shot SA + Freeze,4,38,32.30487978028524,32.12556308771902,-0.17931669256621893,0.03299027616461344,4
One-Shot SA + Freeze,4,39,32.30487978028524,32.12556308771902,-0.17931669256621893,0.03628930378107479,4
One-Shot SA + Freeze,4,40,32.30487978028524,32.12556308771902,-0.17931669256621893,0.039918234159182275,4
One-Shot SA + Freeze,4,41,32.30487978028524,32.12556308771902,-0.17931669256621893,0.043910057575100504,4
One-Shot SA + Freeze,4,42,32.30487978028524,32.12556308771902,-0.17931669256621893,0.048301063332610555,4
One-Shot SA + Freeze,4,43,32.30487978028524,32.12556308771902,-0.17931669256621893,0.053131169665871614,4
One-Shot SA + Freeze,4,44,32.30487978028524,32.12556308771902,-0.17931669256621893,0.05844428663245878,4
One-Shot SA + Freeze,4,45,32.30487978028524,32.12556308771902,-0.17931669256621893,0.06428871529570467,4
One-Shot SA + Freeze,4,46,32.30487978028524,32.12556308771902,-0.17931669256621893,0.07071758682527514,4
One-Shot SA + Freeze,4,47,32.30487978028524,32.12556308771902,-0.17931669256621893,0.07778934550780266,4
One-Shot SA + Freeze,4,48,32.30487978028524,32.12556308771902,-0.17931669256621893,0.08556828005858293,4
One-Shot SA + Freeze,4,49,32.30487978028524,32.12556308771902,-0.17931669256621893,0.09412510806444123,4
One-Shot SA + Freeze,4,50,32.30487978028524,32.12556308771902,-0.17931669256621893,0.10353761887088536,4
One-Shot SA + Freeze,4,51,32.30487978028524,32.12556308771902,-0.17931669256621893,0.1138913807579739,4
One-Shot SA + Freeze,4,52,32.30487978028524,32.12556308771902,-0.17931669256621893,0.1252805188337713,4
One-Shot SA + Freeze,4,53,32.30487978028524,32.12556308771902,-0.17931669256621893,0.13780857071714844,4
One-Shot SA + Freeze,4,54,32.30487978028524,32.12556308771902,-0.17931669256621893,0.1515894277888633,4
One-Shot SA + Freeze,4,55,32.30487978028524,32.12556308771902,-0.17931669256621893,0.16674837056774966,4
One-Shot SA + Freeze,4,56,32.30487978028524,32.12556308771902,-0.17931669256621893,0.18342320762452463,4
One-Shot SA + Freeze,4,57,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,58,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,59,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,60,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,61,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,62,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,63,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,64,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,65,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,66,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,67,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,68,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,69,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,70,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,71,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,72,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,73,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,74,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,75,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,76,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,77,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,78,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,79,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,80,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,81,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,82,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,83,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,84,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,85,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,86,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,87,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,88,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,89,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,90,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,91,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,92,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,93,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,94,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,95,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,96,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,97,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,98,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,99,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,100,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,101,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,102,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,103,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,104,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,105,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,106,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,107,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,108,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,109,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,110,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,111,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,112,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,113,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,114,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,115,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,116,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,117,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,118,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,119,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,120,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,121,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,122,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,123,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,124,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,125,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,126,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,127,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
One-Shot SA + Freeze,4,128,32.30487978028524,32.12556308771902,-0.17931669256621893,0.2,4
