% # columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst objective function value, interquartile range, 25%tile, current best feasible f-value, elapsed wallclock time [s], further/more values", seed=91562, Sun Jun 21 09:08:42 2026, <python>{}</python>
17 238 3.9304254463610877 1.4477302622601047 -1.4585323765524674 -3.0338835936613773e-01 24.33478490301342 74.92607607329028 28.66410661806529 7.913799109351153 nan 0.2   
18 252 3.9518938131221777 1.47892725750706 -1.4585323765524674 2.3062110260827318e+00 24.256290346501952 29.659348295570435 12.152531862218837 14.976856627415096 nan 0.2   
19 266 3.9492891236469845 1.4977135982695173 -1.4585323765524674 9.9645716314856241e+00 40.74529046849476 76.7510573733498 37.70981547993228 28.46810278541738 nan 0.3   
20 280 3.9482896757307997 1.517426874418135 -1.4585323765524674 1.0821887755049833e+00 19.505909491673027 70.23421716276967 12.364265432645086 13.949673519934029 nan 0.3   
21 294 3.990561937881762 1.5419000273194912 -10.813488185865285 -1.0813488185865285e+01 18.54735108953824 94.42911528606028 30.25760209191831 8.455642760545235 nan 0.3   
22 308 4.049528697090388 1.5556577452562188 -10.813488185865285 -7.1932109296682061e+00 16.188422073477703 73.40559733919876 20.972263818815122 3.3905720117141964 nan 0.3   
23 322 4.10469988094195 1.5796044086853616 -12.343519211066678 -1.2343519211066678e+01 5.909992475630712 32.86223842633966 18.854314774260075 -1.863661426006506 nan 0.3   
24 336 4.2289674989221595 1.5953473656017294 -12.343519211066678 -1.2132940560582728e+01 12.1377879052371 44.169749346137074 35.173014922921844 1.079557479356204 nan 0.3   
25 350 4.2516058568248845 1.625828131319211 -12.343519211066678 -5.7702558949695124e+00 19.38116013912679 38.9036136144348 19.62879073161748 6.075812936278158 nan 0.3   
26 364 4.2322125151481655 1.6542241055261235 -12.343519211066678 -1.0856171427065473e+01 16.179680299384085 43.30794588277574 21.465926552622562 -3.6471279774057894 nan 0.4   
27 378 4.215461571896 1.6823216252380468 -12.343519211066678 -3.3141688453204843e+00 26.400764596614394 76.05231840728212 33.317326260324016 -0.24708190569538857 nan 0.4   
28 392 4.1535322632133616 1.6940391259635459 -18.85039360055277 -1.8850393600552771e+01 16.006910433218426 60.35356942481799 26.688517107874333 -2.5879607927859354 nan 0.4   
29 406 4.152215423544222 1.6944470277918264 -18.85039360055277 -8.1712296953977912e+00 3.142098566678577 31.992077225173276 11.394788862172085 -4.598825965387338 nan 0.4   
30 420 4.234999063650094 1.6975346167522123 -24.45683516829554 -2.4456835168295541e+01 12.823791884161825 44.63677024688906 21.717519441226276 2.844270422544202 nan 0.4   
31 434 4.23213713261299 1.6999243808517182 -24.45683516829554 -1.0499351483761640e+01 8.97304437049037 41.45118351470465 14.154870194728968 3.580518029814897 nan 0.4   
32 448 4.238590512991323 1.7202430118481196 -24.45683516829554 -1.6519523487841873e+01 6.147911106118034 70.2265809625902 13.815173731917813 1.2944011693325628 nan 0.4   
33 462 4.313430689094142 1.7288875536348123 -24.45683516829554 -1.8933200669606336e+00 14.277247631038563 27.848444314063617 15.428290961774106 5.983499902923764 nan 0.4   
34 476 4.335877815709895 1.73890568339644 -24.45683516829554 -1.2477128176425397e+01 12.473032512354372 66.30428345065624 17.029888798664846 2.297925981172323 nan 0.5   
35 490 4.381592259212586 1.742803509623927 -24.45683516829554 -1.0239308200504574e+01 16.30412738921595 49.09343853572917 12.56860193628765 9.914565318337342 nan 0.5   
36 504 4.431884644488681 1.751049339046106 -24.749609463341972 -2.4749609463341972e+01 19.319986473051927 31.11699766129 23.46453006775674 1.0362587114397481 nan 0.5   
37 518 4.422680214380277 1.7548155237943468 -24.749609463341972 -1.1946239005310296e+01 22.981396869267606 44.235202917577794 13.203354907814976 14.13660594026802 nan 0.5   
38 532 4.352126793753956 1.7648394024567222 -24.749609463341972 -6.8614825355020663e+00 13.048911639901338 28.799838307924624 21.01426679562563 3.2796771377224943 nan 0.5   
39 546 4.215795866600998 1.7722242419109868 -24.749609463341972 -1.4920073938649931e+01 19.254792322704372 49.90041463083175 31.395761433220898 2.0914289640392383 nan 0.5   
40 560 4.067145275434366 1.7818951889126349 -24.749609463341972 -1.3512726782733836e+01 6.47316745316315 48.983923123809944 15.867801764479857 -7.963742652300333 nan 0.5   
41 574 3.9612380069833892 1.79452964004869 -24.749609463341972 -1.4826644812341648e+01 21.45007504545979 68.53729010960802 28.32592497831201 0.9919649087170299 nan 0.5   
42 588 3.949565003338442 1.800247617636083 -24.749609463341972 -4.3315959302602813e+00 17.653677996730245 54.85455164908844 29.001763593437197 3.7679819231588585 nan 0.6   
43 602 3.8679235712414504 1.8085145009010404 -24.749609463341972 -4.9624211934237117e+00 19.911157403099416 51.657186284699854 25.050680877716164 6.151449543897947 nan 0.6   
44 616 3.855296702177356 1.8190416781632581 -24.749609463341972 -2.1068216496130265e-01 17.72254593742438 36.50926421664534 21.007863740341527 5.5065828770701835 nan 0.6   
45 630 3.8349745781730054 1.8283496943256377 -24.749609463341972 -3.7949656965866847e+00 14.168466505289338 36.48144367265479 16.52272699931686 6.221267546289509 nan 0.6   
46 644 3.8278047645895623 1.831452675933141 -24.749609463341972 -1.2765613493920991e+01 17.403929455614854 44.70847690892646 16.96042292881338 8.005811389459547 nan 0.6   
47 658 3.9395536837136866 1.8487221113362893 -24.749609463341972 -2.3432044923325162e+00 19.10133286252948 72.05137807517471 23.400887008682425 3.1711345129549944 nan 0.6   
48 672 4.038493415076475 1.8516943392334113 -24.749609463341972 -1.1995025487755624e+01 7.830061111005646 38.334922926386646 23.101700939441482 -4.612508080205533 nan 0.7   
