% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=91562, Sun Jun 21 09:08:42 2026
1 14 -0.010862328450633778 -0.002178493894784055 0.001978360695419444 0.010066380960049998 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
2 28 -0.014905761965909365 -0.0029531170044659574 0.003288553812266905 0.012820522012853079 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
3 42 -0.019971875350584666 -0.004318367381254281 0.004163521526817685 0.01716823948637634 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
4 56 -0.024638743677402472 -0.0052596158221342145 0.004956537864291587 0.024325185125249216 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
5 70 -0.02183062062976376 -0.005005385115402588 0.005544508299171633 0.03433533196060562 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
6 84 -0.026351249084523198 -0.0062493992531456695 0.006035333587495365 0.04112560890584742 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
7 98 -0.031219897103891277 -0.00750153896104706 0.006396035813946392 0.047377092518715705 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
8 112 -0.04304421397719791 -0.00816717390982995 0.008224087695215408 0.05568389616580104 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
9 126 -0.05024934506590001 -0.009568008823396243 0.00900646615003736 0.057690283186443175 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
10 140 -0.0525760664527747 -0.009120689165341924 0.01062309253365231 0.06274659933723131 0.9720529718060825 0.9803713249962375 0.9868214172881029 0.9877939436571389 0.9926987095238122 0.9949071100539066 0.998192121223945 0.9982031746859839 0.9985722259359837 0.99913243529893 0.9992979272847012 0.9993823209754278 0.9995400993530192 1.000158325682165 1.000411525488916 1.000622764228821 1.000663452037683 1.0008824576863493 1.001427263179827 1.0017990237432848 1.0020405237043963 1.0026073707759788 1.003019898621118 1.0032696021992136 1.003614371744501 1.0040712247077976 1.004567584421543 1.0053317211455026 1.0065270432136655 1.010866592955997 1.0148117285542788 1.0249917243596183
