% # columns="iter, evals, sigma, 0, fitness, xbest" seed=91562, Sun Jun 21 09:08:42 2026, <python>{}</python>
1 14 3.4635644189365653 0 10.833349379785913 12.141939805270425 13.408595963837143 14.372275755097682 11.163075829355762 14.186942117358306 11.75139316118361 11.631723235787877 11.54725705894532 8.611558304059514 14.820135860162363 12.009350468716615 8.330498035618808 14.908824024888919 12.387111435334177 14.533093511839906 12.522442003730864 12.27689931610607 12.07025057910862 12.18778530348931 10.94754576926297 14.814741408507308 14.979199239167663 14.999995455791924 14.990630781594353 11.970788391930604 11.609622345548992 13.903999081933332 8.428398799799616 13.695842809005518 11.191253597310059 14.994900673331763 13.49193598054142
2 28 3.2908914489032877 0 1.6939425035148488 9.496994966408488 11.61559969256836 13.49748183247868 14.530060777660099 12.887558134536373 13.142883453142531 9.077785797903053 12.815598385807213 14.312707260474781 14.838145234593771 5.269114259537782 14.872989630699598 14.999538764818482 10.38879125455232 14.62209280969978 14.448420302416311 10.411375592732925 11.542062591124822 14.997697197436048 6.106456361035852 14.95165792941475 14.550030127370416 14.554648598118492 12.62666194307755 14.846423357476889 13.351707396244537 14.76027074027711 11.780225204621194 14.737752785912829 14.928219361194296 13.62096617751505 14.718902299051743
3 42 3.2140911088440016 0 11.616963213367672 13.892171420297437 10.155491617143001 11.08820870326765 13.161325810093789 6.773795072351556 11.681014179994376 14.240686848164756 14.393028106839424 14.96666589103916 10.951632795639181 9.289045138470698 13.221774921875753 14.095048923333358 13.274852770410618 14.667790898463972 13.720904575752861 11.098957738935331 14.68116045538639 13.25755272977074 10.932437237933502 13.46907761423008 11.30153921745031 13.25359593739607 11.788164635878722 10.793035886102828 13.766008352582434 14.772968490111163 9.03072015925637 14.648811327012236 10.619320999328405 14.272259052728582 9.498279089791268
4 56 3.090605366174371 0 6.468681468072544 12.302270496649644 12.681142383501694 14.950643688065506 13.96736266103444 13.68874892149039 14.774164955289882 14.993254469572848 13.916117841670346 13.721906975949974 14.936758309060114 12.890060175354392 12.342837941162287 10.498593256583074 12.765774387381779 12.666117474863647 14.989650114131946 14.982136620205623 12.145960799819914 14.468338823638346 12.01543687681393 14.705728109959281 14.611890131310627 10.881771873301268 13.951608718161356 11.061852417166268 13.181281842113112 13.286498436300716 8.542064415187676 13.471350997589056 14.079497382738477 14.929281740758393 12.33202928193775
5 70 3.0132563359098743 0 15.184379256898628 11.883248682500188 13.846740040907063 12.187019477356161 11.971988190042877 4.489297239063239 13.636337927118142 13.813608741837461 13.609598615049254 14.986452468635903 12.019058592821928 8.660518049856783 9.75302736165509 13.560174479702471 12.411657999586135 12.26978088851548 14.912780971861267 13.600855772087032 13.996126401009 13.674569009972533 14.051571472796386 14.811488614289972 13.878774232616356 14.998639433315503 8.453890903017015 13.20569586335202 14.638764681028428 11.35902670871037 4.875210023894564 12.306814825030735 11.075280810000798 14.998528474428282 8.928571750389935
6 84 3.0140701438704935 0 8.347596564809342 8.943605736629088 9.805584226049836 14.377565640819684 6.820900494182284 6.578299901827828 13.624198017915752 14.092957818244159 14.107522312137263 14.503978338464865 14.964153620055336 12.739418004331098 14.792699277715672 14.902497413053284 14.992395706341448 10.13907088433074 14.230434014887667 11.165326948108952 14.144203849374428 13.561079786867538 12.318693208708737 11.41079336631888 10.476591481462936 14.071734611377742 6.670951611925405 3.2021078429943444 14.999993611342227 14.838694751025342 11.248371928679095 14.213805033934896 14.99273876892694 14.644362427962738 3.2668389088165757
7 98 2.9558000577266283 0 14.262571169025726 7.163135624724018 13.109994850921225 13.447923257846341 7.3341178669549105 11.58561730755084 10.659022159486483 13.170816950448229 14.75242580197463 13.627638312606535 8.569765753026672 9.767888475996605 14.628099543929237 14.95919437831223 14.741097634886362 5.4703860136718285 14.998134580304733 10.200620656162105 14.364513960559178 12.714264465818934 14.790984895058221 9.599080532864058 10.827465704489846 14.998155336814914 14.681802886347697 11.613733052392718 14.9999998590936 14.956067764626665 9.66615263339171 14.94266741710274 14.947971935408312 13.678419745097612 11.168839523453155
8 112 3.0147570192149815 0 9.125002236660206 11.85439192717786 3.2447354978697307 13.868890316718014 11.717763972102158 6.747475922767032 13.422457489225025 11.156524387731679 12.9488138350065 11.940792071869476 7.6468774682514 9.128585646365845 8.079512752836294 14.159962490915925 13.86461533127995 6.37991985918511 14.80477350548129 11.856368200468223 14.788488607581563 10.282960731070592 14.967757095321199 9.285150135989579 13.36954019191673 11.049187410498039 3.737804239497942 9.970794535809592 8.24621521342194 14.618540239935719 8.745775259333687 14.963706070599484 14.935142461253333 14.851182060818402 8.717657796475365
9 126 3.057937557104687 0 5.9032534292329615 7.562649435673917 10.65814011867805 11.267721250385794 11.702498538064564 11.768949462039217 12.473415166241338 12.52847274995535 12.476730271717717 14.466090216186087 5.528253658760425 9.576126242712506 10.118533643095521 12.349835636464324 7.300360606856307 4.98980442214514 11.435136031861017 14.562039728066864 14.66138095931841 13.155540976097033 14.48397512941132 10.224512222087133 13.186938778548388 13.216880914243202 9.516957073956767 11.753457725004706 13.127693479469063 14.267011571074855 6.375453342158151 14.967498285869997 13.001905439614418 11.362842499667465 6.6306684926683435
10 140 3.166972999088977 0 6.996847553350411 5.168175777308232 9.457916604350492 14.95950334669127 10.612460009240651 6.187591320335356 12.23725358018471 14.862036442294027 7.327807001575474 13.404857495545794 2.0217182110517147 8.719322536695067 10.565565795014273 12.3731198104858 10.907168922123375 0.44237330998720203 14.941442443801833 13.12388317573319 10.484464797206176 14.106415782086403 13.850612324027978 14.808049512294911 10.804036230864181 12.268073319246412 10.178127907708536 12.996613202225507 9.620690855832912 13.038368415992407 8.01485262321903 12.712734839110688 13.222902030300551 8.360230872666754 11.943522762754007
