% # columns="iteration, evaluation, sigma, max axis length,  min axis length, all principal axes lengths  (sorted square roots of eigenvalues of C)", seed=91562, Sun Jun 21 09:08:42 2026
1 14 3.4635644189365653 1.0000484386731145 1.0 1.0 1.0000015625012206 1.0000031250048829 1.0000046875109863 1.0000062500195313 1.0000078125305176 1.0000093750439456 1.0000109375598147 1.0000125000781253 1.0000140625988774 1.0000156251220709 1.000017187647706 1.0000187501757822 1.0000203127063003 1.0000218752392596 1.0000234377746604 1.0000250003125026 1.0000265628527862 1.0000281253955117 1.0000296879406783 1.0000312504882864 1.000032813038336 1.000034375590827 1.0000359381457598 1.0000375007031337 1.0000390632629494 1.0000406258252066 1.000042188389905 1.0000437509570452 1.000045313526627 1.00004687609865 1.0000484386731145
2 28 3.2908914489032877 1.0245783466300444 0.9697600796730652 0.9697600796730652 0.9775116590451668 0.9847145329392696 0.9865456015091731 0.9917193370778687 0.9947557061930792 0.9983803400645244 1.0000064065957888 1.0000070044050051 1.0000112305916344 1.0000116538233241 1.0000143884485015 1.0000162361123124 1.0000175394510165 1.0000195669234677 1.0000222777722418 1.0000245614377667 1.0000283828434244 1.0000316310118325 1.0000326085847957 1.000033570281783 1.0000354482632354 1.00003745386338 1.0000392429704696 1.0000417495636724 1.0006844996535904 1.0021001080128922 1.0040595513830735 1.0054451605333679 1.0103146413946105 1.0147994921866161 1.0245783466300444
3 42 3.2140911088440016 1.0325042612536042 0.9612089309949847 0.9612089309949847 0.9692715262516923 0.9766542125808817 0.977655793260571 0.9845065406197367 0.9865706551073792 0.9875891206353067 0.9916952767547937 0.9934510086065105 0.9961443581089126 0.9962857281164824 0.9976002968248896 0.9992625632738834 0.9997071837094811 1.0000158897162275 1.0000257319792623 1.0000283418366402 1.0000318388993985 1.0001536286228612 1.0003598764496595 1.0005682331518764 1.0009910320106932 1.0012986729313267 1.0024550868939268 1.0025968770394171 1.0043733063999156 1.0068467500501372 1.0093462794244703 1.0111154608810249 1.0159020438416415 1.018102228181965 1.0325042612536042
4 56 3.090605366174371 1.0434807757828928 0.9585092763360243 0.9585092763360243 0.9630415715651884 0.9674937953487823 0.9738848901558185 0.9764671210948473 0.9828467193333471 0.9847893602187062 0.9883373753796529 0.9893142574222661 0.9907287428389356 0.9925029515121111 0.9945491741600978 0.9965507095483574 0.9972283112305248 0.9984838705918866 0.9988016288289665 0.999868707973908 1.0002504051756103 1.000521179853644 1.0010104734251446 1.0014196457665743 1.00209152854194 1.00228522283392 1.0026942088798847 1.0057594596674522 1.0087125430312416 1.0093457629996743 1.0110909403608113 1.0175185998444376 1.0192362810714493 1.0356355401211472 1.0434807757828928
5 70 3.0132563359098743 1.0524383361351173 0.948132490372004 0.948132490372004 0.9571767896398953 0.961092828123742 0.967551132194956 0.971712106295073 0.9777910559835944 0.9794224751392626 0.9833763135990612 0.9864754684471838 0.9891900277504023 0.9907504996818866 0.9929901176582909 0.9943544880446238 0.9950530464907652 0.9958328468514459 0.9985929844286612 0.999933996202412 1.0000908119160608 1.000702260147291 1.0015797946084564 1.0021384158914857 1.0028262491874675 1.003494948664802 1.005220486663482 1.0062066657613975 1.0076171130408558 1.0114006408694003 1.0184227853134034 1.020363041025727 1.023381164250997 1.0361435580102303 1.0524383361351173
6 84 3.0140701438704935 1.057893306216292 0.9433898337551564 0.9433898337551564 0.9528813722454278 0.9575515835000722 0.9649044156938218 0.9670960220749949 0.9718940076013248 0.9789309795048728 0.9796841419494282 0.9819773292076731 0.9862401357947813 0.9884030767988705 0.9915357120947627 0.9919566247943232 0.9937179648572313 0.9949824734400837 0.995716471421791 0.9964197684361414 0.9977213519869889 0.9999612549576357 1.00053189844243 1.0017609426825198 1.002400221786413 1.0057971375933195 1.0076757510861665 1.0084582562004882 1.013619345651022 1.0164410605036454 1.0199113491465959 1.0256873379635807 1.0281497975119869 1.0366451579915865 1.057893306216292
7 98 2.9558000577266283 1.0731932817348546 0.9374813059427168 0.9374813059427168 0.9517288022027869 0.9532901157000908 0.9575288272816398 0.9614833448463658 0.9698201044205452 0.9713755080603669 0.9784362565096395 0.9807573352561191 0.9839807114705629 0.9865730616388816 0.9887712649214363 0.9892886922395062 0.9912659964266821 0.9947415918769452 0.9955398803150967 0.9962977280150839 0.9976740454937708 1.0002163377943847 1.0010368941508445 1.003910880209896 1.0056410697550617 1.0062955026568565 1.0074463726413174 1.0109032809881464 1.0148201858085155 1.0212564409061222 1.0269367737932322 1.0293444045309215 1.034257365938528 1.037719284334453 1.0731932817348546
8 112 3.0147570192149815 1.086120429521157 0.9379129147597897 0.9379129147597897 0.9430683211915499 0.9502177738863782 0.9518549159107264 0.957510932839221 0.9648630314806805 0.9657834606010774 0.9760757442328245 0.9802293631431372 0.9817276247221013 0.9846109908868652 0.9862722430161492 0.9877613018695584 0.9897257983043061 0.9920727057433754 0.994758928213197 0.996558252642787 0.9986482066125824 0.9986605538162192 1.0004410806821529 1.0012747417066594 1.0061344330651238 1.0087449437990477 1.0136548505555467 1.0154768917829953 1.0162502938373343 1.0197094168100762 1.0244764198241962 1.033208083445268 1.0371412739371475 1.0389756447378349 1.086120429521157
9 126 3.057937557104687 1.1184492772545933 0.9380397537541907 0.9380397537541907 0.9410227888974945 0.9483765844203679 0.9506330958261774 0.951472076122267 0.9599717117022326 0.963945647336462 0.971153574501463 0.9772980874667174 0.9792088492145268 0.9831642148563714 0.9842331095896965 0.9856427342957195 0.9912033107426385 0.9914066373247366 0.9924283804240418 0.9933194349683411 0.9962670642135506 0.9983563940177805 0.9994813571467791 1.0047461403762394 1.0056330464558239 1.0078981822300372 1.0142356910020334 1.0154455607008217 1.0171560732518938 1.022991873545058 1.0309113512295316 1.0349675463481303 1.0367282669545577 1.0421067306911769 1.1184492772545933
10 140 3.166972999088977 1.1403797122492647 0.9320048653496801 0.9320048653496801 0.9389186740647638 0.9425455024685739 0.9477781039382186 0.9517590262541843 0.959289260590968 0.9622408328478869 0.9680353552048939 0.9762628648366924 0.9778703425804054 0.9822106465174073 0.9838053282980601 0.9859312458968262 0.9863162710663329 0.9897412791817756 0.9901786086153869 0.9945349714576712 0.9949953500767402 0.9976710865411621 1.0003202244847924 1.0038051127890377 1.0082938135864052 1.0092156188774113 1.0130939187330508 1.0139054437061723 1.018400322976853 1.0235254409486207 1.0281401565039494 1.0335686851035721 1.042256209933654 1.048207735537066 1.1403797122492647
11 154 3.2380222330868995 1.1573884236769125 0.9270055191107995 0.9270055191107995 0.9313469835368025 0.9387596480298567 0.940735661067084 0.9508835391186793 0.9549561987174009 0.9609210627406615 0.9667862422959114 0.9708830088779076 0.9764131921184864 0.980865831198948 0.9831142892954691 0.9855617047321322 0.9864879756596376 0.9897503657075178 0.9905275568942051 0.9943225415884696 0.9958377569462462 0.9990973306631717 1.000908388300122 1.0042077454993934 1.0092618491833807 1.0096465287579788 1.0133696885172203 1.0154151175273471 1.0203524743720704 1.0229252143375536 1.033703730421149 1.039142451790966 1.043852813052342 1.073832730886382 1.1573884236769125
12 168 3.4249767628792265 1.1801548152440067 0.9243935785649534 0.9243935785649534 0.9288704288388662 0.9337308884746021 0.9400574129901611 0.9459576098252119 0.9536958267327764 0.9556651032130483 0.9617187188366104 0.9744027441464004 0.9747803961038686 0.978505767944961 0.9815086256715796 0.9851745131537669 0.986419850125773 0.9876288432973485 0.9917086759814775 0.9927951621892148 0.9967528506718345 0.9999576084666563 1.002593460425295 1.0029158101917928 1.0068048131453315 1.008245125604784 1.0124457195043397 1.017292115702286 1.021177107778766 1.027268925805467 1.036209401849038 1.038939864383978 1.0422426317906628 1.075918720436424 1.1801548152440067
13 182 3.537611592921281 1.2057423774236293 0.9189970729242236 0.9189970729242236 0.9269000454528061 0.9344006593781304 0.9380700379314868 0.9447892828948101 0.9507035631120406 0.955325336758669 0.9620552760348399 0.967824308316223 0.9754103747371314 0.9773242918158446 0.9779733589973588 0.9820872325018384 0.9846464961483034 0.9893901864635333 0.9917376356066747 0.9930871929793365 0.9963862006759756 0.999946004452174 1.0025804699485588 1.0057740183362394 1.010870536564507 1.0124886447632846 1.0159182245022962 1.0163913662594233 1.0207299882044154 1.0278689716658758 1.0367411632917631 1.0407465215140397 1.043633919846267 1.1033587849588977 1.2057423774236293
14 196 3.6146889697125086 1.2292158362647256 0.9138437338331842 0.9138437338331842 0.9258462207906561 0.9316981533729851 0.934222555503768 0.9407746119073412 0.9510428595644204 0.9529917240058543 0.9581930504142468 0.9658481372280356 0.9761698526020086 0.9777235668985662 0.9788981447007093 0.9806809094539918 0.983345119736469 0.9868609912139648 0.9891462396147461 0.9935605323725804 0.9963547110200336 0.9995757653093016 1.003520566179224 1.0071943837325998 1.0092551044093085 1.0112337180369444 1.0165627033626305 1.0228476172452894 1.0257699566524077 1.0307138419393271 1.0369850091285207 1.0415991682013022 1.046405692470406 1.1068258549320273 1.2292158362647256
