Seed,Config,Step,Gain,Null_Depth,PTNR
3,hardware_coupled_lr5_pgw0.9,Post-AP Step,-2.1235662787948755,-117.15097555099757,151.15100875188045
4,hardware_coupled_lr5_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,hardware_coupled_lr5_pgw0.9,Post-Initial Hardware Projection,-2.1128020355699917,-117.2600971036165,151.27089454772425
4,hardware_coupled_lr5_pgw0.9,Post-Offset Controller Application,-2.1128020355699917,-117.2600971036165,151.27089454772425
4,hardware_coupled_lr5_pgw0.9,Post-AP Step,-2.1235662787948755,-117.15097555099757,151.15100875188045
0,phase_only_match_lr1_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr1_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr1_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr1_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
0,phase_only_match_lr1_pgw0.1,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
0,phase_only_match_lr1_pgw0.1,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
0,phase_only_match_lr1_pgw0.1,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
0,phase_only_match_lr1_pgw0.1,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
1,phase_only_match_lr1_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr1_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr1_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr1_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr1_pgw0.1,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
1,phase_only_match_lr1_pgw0.1,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
1,phase_only_match_lr1_pgw0.1,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
1,phase_only_match_lr1_pgw0.1,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
2,phase_only_match_lr1_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr1_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr1_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr1_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr1_pgw0.1,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
2,phase_only_match_lr1_pgw0.1,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
2,phase_only_match_lr1_pgw0.1,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
2,phase_only_match_lr1_pgw0.1,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
3,phase_only_match_lr1_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr1_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr1_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr1_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr1_pgw0.1,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
3,phase_only_match_lr1_pgw0.1,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
3,phase_only_match_lr1_pgw0.1,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
3,phase_only_match_lr1_pgw0.1,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
4,phase_only_match_lr1_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr1_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr1_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr1_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr1_pgw0.1,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
4,phase_only_match_lr1_pgw0.1,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
4,phase_only_match_lr1_pgw0.1,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
4,phase_only_match_lr1_pgw0.1,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
0,phase_only_match_lr1_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr1_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr1_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr1_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
0,phase_only_match_lr1_pgw0.5,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
0,phase_only_match_lr1_pgw0.5,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
0,phase_only_match_lr1_pgw0.5,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
0,phase_only_match_lr1_pgw0.5,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
1,phase_only_match_lr1_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr1_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr1_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr1_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr1_pgw0.5,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
1,phase_only_match_lr1_pgw0.5,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
1,phase_only_match_lr1_pgw0.5,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
1,phase_only_match_lr1_pgw0.5,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
2,phase_only_match_lr1_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr1_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr1_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr1_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr1_pgw0.5,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
2,phase_only_match_lr1_pgw0.5,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
2,phase_only_match_lr1_pgw0.5,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
2,phase_only_match_lr1_pgw0.5,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
3,phase_only_match_lr1_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr1_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr1_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr1_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr1_pgw0.5,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
3,phase_only_match_lr1_pgw0.5,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
3,phase_only_match_lr1_pgw0.5,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
3,phase_only_match_lr1_pgw0.5,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
4,phase_only_match_lr1_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr1_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr1_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr1_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr1_pgw0.5,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
4,phase_only_match_lr1_pgw0.5,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
4,phase_only_match_lr1_pgw0.5,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
4,phase_only_match_lr1_pgw0.5,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
0,phase_only_match_lr1_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr1_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr1_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr1_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
0,phase_only_match_lr1_pgw0.9,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
0,phase_only_match_lr1_pgw0.9,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
0,phase_only_match_lr1_pgw0.9,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
0,phase_only_match_lr1_pgw0.9,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
1,phase_only_match_lr1_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr1_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr1_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr1_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr1_pgw0.9,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
1,phase_only_match_lr1_pgw0.9,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
1,phase_only_match_lr1_pgw0.9,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
1,phase_only_match_lr1_pgw0.9,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
2,phase_only_match_lr1_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr1_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr1_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr1_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr1_pgw0.9,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
2,phase_only_match_lr1_pgw0.9,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
2,phase_only_match_lr1_pgw0.9,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
2,phase_only_match_lr1_pgw0.9,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
3,phase_only_match_lr1_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr1_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr1_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr1_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr1_pgw0.9,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
3,phase_only_match_lr1_pgw0.9,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
3,phase_only_match_lr1_pgw0.9,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
3,phase_only_match_lr1_pgw0.9,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
4,phase_only_match_lr1_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr1_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr1_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr1_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr1_pgw0.9,Post-LR Step 5,-7.331100920526303,5.74299742613111,23.04950113302033
4,phase_only_match_lr1_pgw0.9,Post-LR Step 10,-7.331495899326381,5.728472270300564,23.0636313100508
4,phase_only_match_lr1_pgw0.9,Post-LR Step 15,-7.331730973983149,5.719897523918483,23.07197098177611
4,phase_only_match_lr1_pgw0.9,Post-LR Step 20,-7.331870426070111,5.714835002767828,23.076894050839805
0,phase_only_match_lr2_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr2_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr2_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr2_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr2_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr2_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr2_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr2_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr2_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr2_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr2_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr2_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr2_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr2_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr2_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr2_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr2_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr2_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr2_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr2_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
0,phase_only_match_lr2_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr2_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr2_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr2_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr2_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr2_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr2_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr2_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr2_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr2_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr2_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr2_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr2_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr2_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr2_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr2_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr2_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr2_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr2_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr2_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
0,phase_only_match_lr2_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr2_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr2_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr2_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr2_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr2_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr2_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr2_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr2_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr2_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr2_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr2_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr2_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr2_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr2_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr2_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr2_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr2_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr2_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr2_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
0,phase_only_match_lr5_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr5_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr5_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr5_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr5_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr5_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr5_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr5_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr5_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr5_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr5_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr5_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr5_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr5_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr5_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr5_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr5_pgw0.1,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr5_pgw0.1,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr5_pgw0.1,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr5_pgw0.1,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
0,phase_only_match_lr5_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr5_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr5_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr5_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr5_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr5_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr5_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr5_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr5_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr5_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr5_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr5_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr5_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr5_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr5_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr5_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr5_pgw0.5,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr5_pgw0.5,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr5_pgw0.5,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
4,phase_only_match_lr5_pgw0.5,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
0,phase_only_match_lr5_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
0,phase_only_match_lr5_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr5_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
0,phase_only_match_lr5_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
1,phase_only_match_lr5_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
1,phase_only_match_lr5_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr5_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
1,phase_only_match_lr5_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
2,phase_only_match_lr5_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
2,phase_only_match_lr5_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr5_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
2,phase_only_match_lr5_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
3,phase_only_match_lr5_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
3,phase_only_match_lr5_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr5_pgw0.9,Post-Offset Controller Application,-2.4978822625333663,-117.66186873684876,151.28758595399313
3,phase_only_match_lr5_pgw0.9,Post-AP Step,-7.330440974367043,5.767606435032052,23.02555207027865
4,phase_only_match_lr5_pgw0.9,Initial Ideal Weights,1.3500311979441904e-13,-115.96006203505404,152.08366151473192
4,phase_only_match_lr5_pgw0.9,Post-Initial Hardware Projection,-2.4978822625333663,-117.66186873684876,151.28758595399313
