schedule,final_ptnr,final_null,final_gain
1_Refinement_Only_After_WarmStart,0.608099776212434,22.76816786054594,23.376267636758374
2_AP_Every_Iteration,19.533924061920576,0.559338439344735,20.09326250126531
3_Offset_Every_Iteration,6.253649210083482,15.462675478163133,21.716324688246615
4_Slow_Higher_Levels,6.101592979407677,15.509245958385556,21.610838937793233
5_Fixed_Offset_Baseline,12.007522390146818,7.908113867460048,19.915636257606867
